studentId,avg_ela_zscore,avg_math_zscore,avg_science_zscore,avg_history_zscore
1483391,1.252994719295632,0.3212132442699068,0.5762871256337115,0.5168638345462584
1483392,1.5275169215493494,0.9489793820137056,0.9666949495361328,1.0637284171810215
1483393,-0.8302224759239679,-1.0713379746267466,-1.2639636792397313,-0.2770288425878452
1483394,0.5290472598944658,0.2947778195406636,0.22937529977489748,0.2434315432288768
1483395,0.17711356815487483,-0.012815920246379696,-0.48868998534364955,0.2434315432288768
1483396,-0.016205131189265004,0.2793191829878651,-0.6557132468126509,-0.941441719146444
1483397,1.2552834016492707,0.28304536572276484,-0.2007020809766735,0.8814402229694336
1483398,0.5084793576054466,0.8239333882592529,0.0005709169965281516,-0.03000074808850477
1483399,-0.9494843971335049,-0.5441444686669885,-0.5391467140926842,-1.465520277504758
1483400,-1.6391442862608834,-1.8066275758408914,-0.6300865168105744,-0.576865330723268
1483401,0.29164113568153105,-0.06377842912193653,-0.13404421522485774,0.378766602410625
1483402,-0.27393238700880945,0.018825300506616884,-0.21408676309522082,-0.4857212336174744
1483403,-0.865902013552598,-0.5642600400711026,-1.289149139910006,-1.096773148835933
1483404,-0.16865299874143486,-0.14906523251300838,-0.178382412971319,-1.1237299133580312
1483405,0.4889792181728699,-0.4610953188642296,-0.7727051321480819,0.7066643249098601
1483406,-0.6946652871093272,-0.5304558664316571,-1.9089419767191387,-2.6048214913271814
1483408,-0.09505947395774786,-0.20344885840242966,-0.35588166018970474,-0.16671689374719556
1483409,-1.1917263411930297,-0.7696880769571908,-0.7580710303536513,-1.096773148835933
1483410,0.5857284712978097,-0.3492691854484831,-0.15034922806718606,0.3117896160582222
1483411,0.7299456984707682,0.8522757002396608,0.6032990417390446,0.1522874461230833
1483412,-0.9701078615325988,-0.27710755342987525,-1.033902534117247,0.5427154636602426
1483414,0.8898256994152022,0.20991015506195018,0.6328561782772247,0.5168638345462584
1483415,-1.4664853420390678,-1.4526809959484221,-1.4191259327325305,0.21481774116100746
1483416,-1.1879527581892302,-1.8319209274565746,-2.398084769739993,
1483417,1.9832518823639864,1.3108129728110418,1.1271816942566826,0.3705181995463785
1483418,0.1565154269721276,-0.258973330156276,-0.6920407624717361,0.06114334901728877
1483419,0.5119873406742246,0.3285186141966844,0.7167313744501401,-0.3945771365116799
1483420,-0.13693920960076117,-0.06641471666194068,-0.10714745744764805,-0.30343303940588634
1483421,0.8264260467908409,0.1635546706439282,0.9552667706383513,0.79029612586364
1483422,0.8348973229278763,-0.029152937958559437,-0.3012000351165544,1.0637284171810215
1483423,0.49499494849806347,0.6854760477940447,0.22855994069019936,1.2604270828732558
1483424,1.4257455163507524,0.4481236143812207,0.44759982096433526,0.06114334901728877
1483425,-0.4181006775458501,-0.6945385923862593,0.3467873535682605,0.7066643249098601
1483426,0.6200889454961165,-0.5116723291985082,-0.49147775764473495,0.3117896160582222
1483427,0.18625778718815972,-0.7999665943743488,-0.24165268693706463,
1483428,0.7623429408889607,0.3641276684518556,-0.5045508122446409,0.2434315432288768
1483429,0.2000003916912606,0.29956499333722486,-0.34029792298215317,0.79029612586364
1483430,1.6065491090514585,0.36693604057656715,0.9152685380420299,0.4257197374404649
1483431,2.407032666186473,1.90097681627477,2.184254219009962,1.7473091454744756
1483432,0.6864304948579072,1.294617851233883,0.44536622805012954,0.5168638345462584
1483433,1.1653413365798473,0.758034782830285,0.8920660149026242,0.7561170894489673
1483434,-0.7500340912991988,0.002325020649985049,-0.499719798613872,-1.465520277504758
1483435,-0.043458922568831854,-0.23017542309190261,-0.44463980791316277,0.5852219073756038
1483436,1.269015495771102,0.4005701284021756,1.017965636773014,0.6991520287578464
1483438,-0.5358584892295223,-0.8048207903810781,-0.7322280793022371,-1.7525685938344033
1483439,-0.034304193154277546,0.35002114797979206,-0.2910705665770545,-0.12114484519429831
1483440,-0.23077287286320092,-0.6717328516835559,-0.8817643056130371,-0.4857212336174744
1483441,0.8332618549580286,0.3148764220638771,-0.3713095836379356,-0.03000074808850477
1483442,-0.9677938559626135,-0.38240047364997287,-1.0449262361963376,-0.3945771365116799
1483443,0.2368699295393299,0.33223186921710396,-0.6532545021247788,
1483444,-0.1209184331252911,-0.6598902992874454,-0.7208533680385143,-1.5794503988870003
1483445,0.001451113256052794,-0.3492844758045577,-0.34469603316016156,-1.3288041318460673
1483446,0.8532067817569849,0.4251213991726401,0.38730811346381255,0.3801476888875676
1483447,-1.0703728913404345,-1.630901452348187,-1.4668287715719897,
1483448,-0.5372860717105051,-1.030125614442209,-1.2262977328603382,-0.7688754263366979
1483451,-1.2982359834787534,-2.6589528865863024,,
1483453,-0.22708704506079672,-0.6353675476945221,-0.34912868116337137,0.06114334901728877
1483454,-0.34345219625537354,0.44275312547219003,-0.6389874161128636,0.4165479693736308
1483455,-0.8887897161203294,-0.8243305947366786,-1.309318766017053,0.0508688799113899
1483456,-0.08214096525306794,-0.632550093175219,-0.5443674467062268,0.378766602410625
1483457,0.5748209069672374,-0.44429064536230234,-0.41449395416290136,0.06114334901728877
1483458,0.5325854818569717,-0.5117233032991599,-0.7197798094538993,-0.9870137676993403
1483459,0.5302967995033332,0.2119310387198509,-0.5956983666416252,-0.03000074808850477
1483460,0.6750173219834423,-0.04197230401758004,-0.21441579070843422,0.6080079316520519
1483461,-1.3069915750878311,-1.3551795470241286,-0.7958689840529828,-0.44097770383746276
1483462,-0.1398258994459131,-0.39335390708822643,-0.5151477220621029,-0.8502976220406495
1483463,0.5650715119032249,0.3390262190787848,0.5211198174226607,-1.096773148835933
1483464,-0.3698768878912616,0.08277561388056548,-0.6506570814082155,0.03835732474084063
1483465,-0.7486373797822959,0.49257957576061107,-0.5061961987684123,0.7066643249098601
1483466,-0.3047186298411201,-0.9909653298165434,-0.6299073717448141,
1483467,-0.07333266688912919,-0.5639951298284906,-0.15861882352084974,
1483468,1.0400651041592317,1.6969008300204047,1.049550274143662,1.3985163923550126
1483469,0.5684717150568543,0.44059097729360364,0.4684523344705985,
1483470,1.6963435682809835,1.7473134259011687,1.80896269103713,1.4283048056041958
1483471,-0.9907825256175741,-0.5943118236595953,-0.39112462119437347,-1.096773148835933
1483472,-0.09312648107136175,-1.2329442506793147,-0.6675914668938222,-0.3945771365116799
1483473,1.6276830976718262,0.8589606240623504,0.8494703615897395,1.7473091454744756
1483474,0.7829108431779799,0.8643396822294692,0.8072730739044139,0.3801476888875676
1483475,1.3435300489508832,0.284717123966424,1.281105400464259,0.21481774116100746
1483476,-0.009613057942047342,-0.6172927839322433,-0.553714600483375,-0.2770288425878452
1483477,-0.3598306215718343,-0.8285709257653966,-0.7060660997221383,-1.704773532407467
1483478,0.7417145608124855,0.2506621516185996,0.3879313685010953,0.2434315432288768
1483479,-0.249713669584466,-0.700546025041703,-1.2078840036701026,-1.5886197325847857
1483480,0.7001928278734667,-0.979858896474583,0.21586934172223093,-0.7819395492113042
1483481,-0.8873550325175136,-0.48200001138035287,-1.5822545501141227,-2.3029066696642393
1483482,-0.8355341527259519,-0.2683204063636873,-0.22412079802136456,-0.7688754263366979
1483483,,,,0.8271445191053707
1483484,-0.09467690767892242,-0.34790126601541604,-0.593653914534616,-0.11307998133822766
1483486,0.7555346385992066,1.263541501208933,0.7599700598343465,1.4444342005331392
1483487,0.04545271561293918,0.09565370034400815,-0.6108581384926598,1.2804853392835216
1483488,-0.15202282306555576,-0.3170627353300309,-0.23141902776678347,0.9531622727612311
1483489,-0.17223369269184008,-0.34925766699017724,-0.3270321322197289,-0.15406719665063204
1483490,1.3671855600672413,0.6482988217076554,0.8306770960700929,1.402541289485419
1483491,0.357632019874399,0.010388853413640414,0.09196376568596436,0.0508688799113899
1483492,0.5066465890317189,1.0078275400004535,0.5688578283722613,-0.2770288425878452
1483493,0.4601874306232838,-0.3799345748626899,-0.01043134707426252,0.8706131861594777
1483494,0.5730399725000918,0.4816294697678448,0.7540777258890249,-0.44097770383746276
1483495,0.04684926146701788,-0.7598536281486576,-0.9494978374661057,0.21481774116100746
1483496,-1.4354851813544915,-1.1883106334015798,-0.7803277438801809,-0.44097770383746276
1483498,-2.6741410576944795,-1.562428564932816,-1.3387493747643522,-2.533825801582886
1483499,1.1866229310401133,0.025438282158948257,0.5336569344956255,0.79029612586364
1483500,0.07191606794197333,0.47191871130680224,0.694658639616955,0.9531622727612311
1483501,0.8440386866783078,0.4272678785172078,-0.23849311509099072,0.5427154636602426
1483502,0.9945045671728678,-0.1335239409692504,0.794827880383272,-0.2770288425878452
1483503,-0.017936940096419114,-0.6368961621653775,-0.3241700650853559,0.11860124170202531
1483504,-0.7904890017791201,-0.6694359732488038,-0.46626998620846427,-0.13818676785465342
1483505,-1.1298496349798546,-1.2918912726802578,-1.5813662032274536,
1483507,-1.2932259790702447,-1.6134700426220172,-0.8656263890186059,-0.9186556948699949
1483508,1.3589573671157906,1.3586585332485335,1.5194437525974693,1.3624597699083303
1483509,1.3776831869243424,1.930818558914869,1.2313590548295839,1.6105929998157849
1483510,0.2755507347690519,-0.25591494267209297,-1.3452076394496082,-0.6049265650870803
1483511,1.5526924274393736,1.5057505397532835,1.5305155379975728,0.79029612586364
1483512,-0.9773917587911262,-0.7305391929849202,-1.3845641174796637,1.0345620474090953
1483513,-0.6838632271611996,-0.19269170449451845,-0.2458683799948176,-0.23190741918557903
1483514,1.0699370366703345,1.309031737004802,1.5120558700613627,0.2520211585865107
1483515,-0.08429951546707387,-0.04065043273539176,-0.6942050173715962,0.79029612586364
1483516,0.46906846228644006,0.9918454059023244,0.4166574983228983,0.3801476888875676
1483517,-1.119613391984926,-0.6906443793571203,-1.2474631443386766,
1483518,1.3324151483954634,0.6235084072987607,0.490784191489301,0.3117896160582222
1483519,-0.6810465283100707,-0.3802453775818537,-1.1981279358071488,-0.44097770383746276
1483520,-0.7965819083306732,-0.8690739304583026,-1.5759170744459778,-1.7389525688221397
1483521,1.3835424718574367,1.647245479449601,1.6449376649660643,1.3078101494917895
1483522,1.3357927890468995,1.4475117410858345,1.5866554153659782,1.49908382094968
1483523,0.8319797687023331,1.0201349365951042,1.2732868096274663,1.6903574924075655
1483524,-0.88861007662596,-0.1572558555062622,-0.1409288880074301,-0.5084380350553446
1483525,-0.6048229248281783,-0.8373622256317251,-0.5898305192338448,0.2520211585865107
1483526,-0.5791871848678963,-0.332956868066526,-0.10495465696279134,-1.096773148835933
1483527,0.9628202830250499,0.8299684878242879,0.9074810904164831,1.526408631157948
1483528,0.8691439924632853,1.6554941099186347,1.5845971270713297,1.6903574924075655
1483529,1.0653447448754796,0.9571770919057666,0.9792670655593,1.3624597699083303
1483530,0.15389904375023236,0.19491361306098426,-0.3940111744627468,0.7066643249098601
1483531,0.9824221572119988,0.35715497193811074,1.1490192062014761,1.526408631157948
1483532,-0.6290688676241039,-0.47177044563879167,-0.3248699995339223,-0.12114484519429831
1483533,0.3853988756488273,-0.21643002268858008,-0.22038451493570346,0.0508688799113899
1483534,0.06319523693894119,-0.3455243859999323,-0.38319792266064506,0.8706131861594777
1483535,0.7593959191616698,0.018288183481108305,1.0122134493382118,
1483536,-0.5724069993772619,-0.7072232698754701,-1.0947561316014927,0.8706131861594777
1483537,-0.07844067414900342,-0.3972309977347588,-0.6450240859462149,0.0508688799113899
1483538,0.8140884503908973,0.18234955045122675,0.442317596612255,0.378766602410625
1483539,-1.0476183186704264,-0.7749144963753045,-0.6868187961698066,-0.21554801961923864
1483540,0.9420047589650462,0.9322952074518586,0.8459338391842245,0.5285517744562763
1483541,0.7352635733659594,0.012943332263228224,0.7332440039247373,0.5285517744562763
1483543,0.4393155916891386,-0.1129752052576562,-0.305788496879085,0.79029612586364
1483544,-0.14097476918577154,0.00048136013915753284,-0.08694806569352365,0.5427154636602426
1483545,-0.6729504140573346,-0.5780443570870666,-0.3553296671006431,-0.5233687821896715
1483547,-0.19382850463145923,-1.362696195881247,-1.8298284561626463,-0.576865330723268
1483548,1.3860769485486069,0.8837307581700565,-0.26797476475118576,0.10968283719194898
1483549,-0.9339028495489878,-1.0030590095493237,-1.126429515292398,-0.8161185856259768
1483550,-0.9073245831011353,-0.9067929010741319,-0.3454930628186395,-0.11307998133822766
1483551,-0.8695300382378034,-0.5199351116023875,-0.30581950819703324,0.8050823903260418
1483552,1.0855264484429392,0.9743879045151808,1.4487955561559485,0.8050823903260418
1483553,1.02256927592624,0.15426896013437758,0.43437095260510855,-0.03000074808850477
1483554,1.1740522439048704,1.3644425050127265,-0.07247565334946951,0.21481774116100746
1483555,1.0369577472221967,0.03856726990585588,0.3011725851969744,1.198510908658713
1483556,1.5870226627439523,0.6731998924068343,0.8149263976614698,0.6080079316520519
1483557,-1.017779338904658,-0.28371024399977,-1.239231168377568,
1483558,0.1552851039315408,0.43290866068755723,0.04482941795933461,-0.9328242875863154
1483559,0.04484961832612327,0.19864491728442096,-0.7596536973539999,1.6903574924075655
1483560,-1.160813454944663,-0.1933809468338195,-1.055471208094026,-1.5338783503341036
1483561,1.3297687164202279,1.4122061854074248,0.9693596378301342,1.0816130061958074
1483562,1.4519904038792761,1.3713921013500106,0.6305358472541014,0.33457564033467035
1483563,0.7949827600303646,1.0198623827927626,0.7954550988719179,-0.8303562493053045
1483564,0.8309731726043901,-0.13508922028444403,-0.43255383615289694,0.4257197374404649
1483565,-0.802019390819198,0.11881265757807759,-0.5589133854842852,-1.1638074613620306
1483566,-1.345444667784624,-1.0857074898648047,-1.5813662032274536,
1483567,-0.5075609548979546,-0.28142616405757154,-0.9939258164732098,0.378766602410625
1483569,-1.214272561000407,-0.7542862341735023,-1.473931983666337,0.04462319668418654
1483570,1.005797288386723,1.1300956336831547,1.4275577044146637,0.21481774116100746
1483571,1.6500340737705914,0.5270503898757659,0.910437524411261,1.6105929998157849
1483572,-0.23653001479869254,-0.008450748458767943,0.15143402169018869,0.25580495647341184
1483573,1.2906239604731489,0.9084874600799413,-0.003965517344129754,0.5168638345462584
1483574,-0.4481918297066913,-0.12313909545279006,-1.0215225865593167,0.6620400751189762
1483575,0.9234372955111001,0.31356665554895957,-0.2430011165325414,-1.5886197325847857
1483576,-0.9688018503244767,-0.7709626760183845,-0.6325049560699684,0.8706131861594777
1483577,0.7646013843488713,0.4689644157971084,0.40509090576036827,-0.16671689374719556
1483578,,-1.56868132008574,-0.5534608410768683,-0.6574799932622556
1483579,-1.0945034236782105,-0.4826983367365809,-0.956098516851417,-1.614717822805556
1483580,1.318987676892392,0.7243327084626127,1.551687072041448,0.21481774116100746
1483581,-0.8098351075423298,-0.877095095457461,-0.9163920472638334,-1.1331209481438624
1483582,-0.34111288181845995,-0.5838510141539367,-0.6780363079693587,0.21481774116100746
1483583,-0.14053972434984335,-0.12355500558051147,-0.46319361760731864,0.5222218560040404
1483585,-0.930710393977278,-0.25261126200685374,-1.2152553529270775,1.0345620474090953
1483586,-1.4138696757838076,-1.7018198813883465,-1.3392380393553165,-1.3380298826646413
1483587,,,,0.22665578912573334
1483588,-0.8782003031029593,-1.0330624724728088,-0.9925650316484096,-1.3971622046754126
1483590,1.737299270753403,1.117832640529755,1.609969801087136,
1483591,-1.082370185372914,-1.391802027654498,-0.4447616388226315,0.6006670486826399
1483592,0.11882712767541112,-0.10441682724844162,-0.1366355183354252,-0.30343303940588634
1483593,-1.1814201268477784,-1.1314705444291557,-0.5713708125743613,-3.2281083450809613
1483594,0.9749443991742368,0.7127407938309122,0.8988667733993451,0.5427154636602426
1483595,0.01727938246936224,-0.06517155589799895,-0.30124463163938986,0.11860124170202531
1483596,-1.5549154633481932,-1.2170145163850852,-2.06280030559274,
1483597,0.7135412639512647,1.4130209409621268,1.3320544901927873,0.4607410330354338
1483598,0.7982900564795276,1.041701486101174,0.046321547983431646,0.5427154636602426
1483599,-0.04503204018609572,0.6161933468702432,-0.5458268917469792,0.0508688799113899
1483600,-0.6782474957323896,-0.12461612525572216,-0.8146439105237558,-0.0037807405051496767
1483601,-0.26920930526684944,-0.6468102223010153,-0.24942049373735556,-1.422126815638047
1483602,-0.09703277603689434,-0.7832969587115459,-0.6094457515858835,-1.3380298826646413
1483603,0.8011404399929349,0.15347884443320284,0.25672169112966864,-1.4246708713351681
1483604,0.6886470945289048,0.6524471634404889,1.029741921250012,1.2599917316273195
1483605,-1.1278185099443787,-1.133558791178439,-0.7139024336667782,-2.0984890763064965
1483606,0.6776378050940851,-0.549829555326397,-0.46003192894802797,0.4607410330354338
1483607,0.4929777466055057,-0.22982557049150407,0.8309190087187037,-0.359003273212654
1483608,0.42088326497116185,0.1412455964840441,0.08909232668025169,0.7066643249098601
1483609,-0.09737839520511447,-1.4382428429658018,-1.1367147975912186,-0.4857212336174744
1483610,0.031887437130873136,-0.5078831537788433,0.3778712379759411,0.4257197374404649
1483611,0.3848372890311361,1.2695990681575193,1.027650266561676,0.5837026789726469
1483612,0.07907921933090105,-0.40364420738656087,-0.7214085402125977,1.3624597699083303
1483613,-0.9772941145466919,-0.6881938815193838,-0.024767576554941675,0.11860124170202531
1483614,-0.517078297669473,-0.6679771960828252,-0.592817154738896,-1.0614992667948757
1483615,-0.6306349871526625,-0.2587863666458067,-0.015541935209029847,-1.4246708713351681
1483616,-0.33453037076345754,-0.7534776897493906,-0.3575144287067408,-0.5844329574308781
1483617,-0.7560161024003234,-0.3234777764657412,-0.904569587436351,-0.461471311493665
1483618,0.12365560668343865,-0.14645761256049514,-0.7365043015238681,0.5285517744562763
1483619,-0.6409873466419111,-0.8578223503746676,-0.4401690860480419,-1.0614992667948757
1483620,0.5070500446326972,0.4211251431801781,0.7226693156373888,0.04462319668418654
1483621,0.89645473744785,0.08528610458460435,-0.10579658598253815,0.5427154636602426
1483622,-1.3267951124313813,-0.6534058574632193,-0.22447709077150987,0.31119224886953434
1483623,-0.27335371722519836,0.020731647701552024,-0.22754436382609788,-0.23190741918557903
1483624,0.6329646430433812,0.23610489183117678,1.2034922220667095,0.8091323631908711
1483626,-0.15137970989818522,-0.2933806670436766,-0.9164763183771512,-0.031105550713418882
1483627,-1.0235671947043663,-1.0889064933247967,-0.9292120420667618,
1483628,0.33524237443203525,-0.010284756735375914,-0.3404571209691631,
1483629,-0.9795392753442448,-0.749094855800711,-1.2796312776131125,-3.412009501687883
1483630,0.2134181504566648,-0.17243233530426355,0.14484065531219442,-0.5024585268060694
1483631,-1.2138270798516289,-0.9077921018472177,-0.8636426880198128,-0.65957618550362
1483632,0.21200988979080201,-0.8829003706239926,-0.46740942759980797,-0.03000074808850477
1483633,0.0043930099934822164,0.5628519933052787,-0.09713926484226731,0.6535799802049492
1483635,-0.4277335361673611,-0.8315548796821416,-0.572577134609569,
1483636,-0.8160262766948849,-0.560796402076474,-0.6438926810933748,0.7066643249098601
1483637,0.004136127546536773,0.6470811858180965,0.11318821186853896,-0.6869009957118891
1483638,-0.6489505080150384,-0.8394353507956562,-0.8213439348704187,0.009881664598985509
1483639,-1.1862111573082077,-0.8304356354129524,-0.8744194778763679,-0.8713434646177088
1483640,1.1278320933512482,1.0439343537544628,1.020989546100365,0.8706131861594777
1483641,-0.8260380848578925,-0.6377628908285279,-0.9195253822150478,0.2520211585865107
1483643,0.30635759285711256,1.453327465855597,0.8858813301295502,-0.35061486108057377
1483644,1.6794539376408757,0.15602325569717362,1.3561169513469444,0.9484475318218796
1483646,-0.5767214463906076,-0.3143525277218794,-0.5401775584000418,0.1328433105361987
1483647,-0.5039990033296419,-0.6175516074849535,-1.1237031405666835,-0.15406719665063204
1483648,-1.8028756475579018,-2.8483113792202377,-0.7101297352853653,
1483649,-0.9086218067718008,-0.7258830967437939,-0.8321389708915957,-1.0352923258673263
1483650,0.7288200087204326,0.04830617271939604,1.0482073752858636,1.198510908658713
1483651,0.6564450312922571,-0.3010502183818411,0.47864307875154677,0.9531622727612311
1483652,-0.14052597252244764,-0.47552080718295875,-0.26774450990607535,0.2520211585865107
1483653,0.6284828848088052,0.2769044661209852,0.8835239967872326,-0.13357358899442986
1483654,0.23134877093448658,-0.26931947314932064,0.1961927526569964,0.5037832560370434
1483655,-1.1007143211509054,-0.6677388984143924,-1.1526325643535291,
1483656,0.36226429204457566,-0.2010558115022051,-0.9030762696838254,0.33777938709822064
1483657,-0.4771398251731486,-0.4988691458059479,-0.5400537197613127,-0.6049265650870803
1483658,-0.26911638673711763,-0.16385655540505326,-0.6066203911799063,-0.13818676785465342
1483659,-1.213876635202559,-0.9648481216688498,-1.0837366820613188,
1483660,0.3686065149174623,0.6779961416576157,1.8113236242123059,0.04462319668418654
1483661,-1.116498725157584,-0.680352488671426,-0.09976007594228124,-0.6254201727432825
1483662,-0.7933375272892065,-1.1580581668032819,-0.6940434722838235,-0.44097770383746276
1483663,,,,0.7157728922552148
1483665,0.024812962449891264,0.43203255881246816,-0.4079934471128212,0.6656771095974557
1483666,-0.5564166761156497,0.18317807564264393,-0.45068159734962726,0.9935748320966908
1483667,-0.4241938461410545,0.18620979639865012,-0.32352167942585985,-0.05843036092168809
1483669,-1.2897026068681758,-0.6820933190091222,-0.9552575744079322,-0.11307998133822766
1483670,0.5944101442989413,0.2614907769587422,0.7609893035597214,
1483671,0.7204812135687916,0.7710113925261673,1.0415738796050305,1.0345620474090953
1483673,-1.2878476603626645,-1.0994808425388034,,
1483674,-0.33085419320666476,-0.7946101333881501,-0.7309480926572152,-0.9328242875863154
1483675,-0.16523579624526488,-0.5309205215904274,-0.4731174983421008,-0.4017590497775213
1483676,0.20225585682798428,0.08306701901809808,1.1993215486474789,-0.051599158369621076
1483677,1.1956659860092045,1.2716704883246612,0.705745821884166,-0.7893690339929
1483678,0.16504338007675817,0.8207801080312563,0.3854682078255182,-1.288046820293821
1483679,-0.07578151365354659,0.006654907479333721,,
1483680,-0.3195559327423605,-0.19599595800798256,,
1483681,-0.0709171184247894,-0.08051488070202892,-0.7932190932360091,1.1683675432187512
1483682,-2.3049644008293306,-2.3307051306368907,-1.8994565922902322,
1483683,-0.39983029781761265,-0.2631000042479788,-0.7291981868687375,0.1328433105361987
1483684,-1.219563477202765,-0.7098282539575379,0.11369585934790817,0.6246898942850514
1483686,-0.025090987721677244,-0.945411464717066,-1.3693075194213502,-0.6049265650870803
1483688,-0.28814704043851586,-0.8036357197284434,-0.9323206213120324,-1.4246708713351681
1483689,0.510012171872344,-0.3332212130521745,-0.5973645244538687,
1483690,1.319574591178505,0.955227209634046,0.7767288545265937,0.9953703443516762
1483691,0.1004810965838987,-0.4337359030111242,-0.0012643463488646628,1.0345620474090953
1483692,-0.5473487856543054,-0.583821849236895,-0.3278838451690916,-0.44097770383746276
1483693,0.382052078774193,1.079318543778855,0.5751613741247553,0.5427154636602426
1483694,-0.3367745847252182,-1.077588131110048,-0.2279059109450397,0.11860124170202531
1483695,-0.37306915129011703,0.5579599121667561,-0.2123342356096438,0.378766602410625
1483696,-0.8970842265450477,-0.7602232168714779,-0.7359208479120769,
1483697,-1.1028306263256866,-0.8494577556175642,-0.649645897665861,0.04462319668418654
1483698,0.47098663471819613,0.4327956410206751,-0.48036923212801935,0.11860124170202531
1483699,-0.8574343554891999,-0.5319221228986396,-0.8261262671198555,1.198510908658713
1483700,-0.9745984133992729,-0.6623228744585236,-1.2321931850593169,-0.13818676785465342
1483701,1.5390686722541806,1.778678338695721,1.669692978041535,0.7066643249098601
1483702,-0.8564280980403502,-0.5618091034261896,-1.2081031671304827,-1.096773148835933
1483703,0.8387674887726716,0.4394972405508002,0.012124141267078059,0.0508688799113899
1483704,0.39431967156341996,-0.4823776950154297,-0.1762909305907332,-1.096773148835933
1483705,-0.7827812666038625,-0.6930764455433286,-0.1243809287099793,-0.5084380350553446
1483706,0.048327767375584516,0.4146243260718098,-0.11626220282630213,-0.11307998133822766
1483708,0.24783882437271268,0.45701956688504275,0.016095482792015996,0.7066643249098601
1483709,-0.5569701001160929,-0.17272961480029916,-0.48703008770797507,-2.2444151775832557
1483710,0.6267058022053312,0.011029319816224206,0.6741271352439451,-0.11307998133822766
1483711,1.0322782356511844,1.1258043726849518,1.181089295728992,0.21481774116100746
1483712,1.037378423481345,1.1080261558867173,0.6485546966071597,0.8706131861594777
1483713,-0.43460409466266703,-0.012942172788770273,-0.5548295277280103,-0.11307998133822766
1483714,-0.1897951154790788,-0.7462481919390449,0.04799056599278181,0.2520211585865107
1483715,-0.7247601234284289,-0.7238637766364033,-0.6960988663792758,0.7066643249098601
1483716,-0.3615978889210036,-0.21107242524871936,-0.8672762403034645,0.31119224886953434
1483717,-0.07190097463250557,-0.8729558952030267,-0.5057168382322782,-0.23190741918557903
1483718,0.5701872368067497,0.06803317399698937,0.4102127341041207,0.0508688799113899
1483719,0.13387238582705063,-0.8076400326099298,-0.8980316391803385,-0.23190741918557903
1483720,-1.255021138278914,-0.006852594916715175,,
1483721,0.9785514598459873,1.4737160095817623,1.5806320001530698,0.21481774116100746
1483722,0.9775927126359062,1.0559623543902268,0.9567452550284735,-0.11307998133822766
1483723,-0.5314220546170798,-0.4796535874252455,0.40592742716699093,1.3624597699083303
1483724,-0.6887930572847053,-0.9205956293646663,-0.8265608543720697,-2.4083640388328735
1483725,0.42560755058639316,0.7712044036842838,0.39373460797358967,0.0508688799113899
1483726,-0.9113322971473268,-0.7229469689056682,-1.0399914367941427,-0.2770288425878452
1483727,-1.4476216722830377,-1.6186258785261767,-1.6309199346568726,-3.0641594838313435
1483728,-0.7280601148747311,-0.8422501571417278,-0.4995822921231021,0.8050823903260418
1483729,0.09097838446236022,0.5217892629746208,-0.19178446105478011,-0.2770288425878452
1483730,0.49632844346039756,0.38407625829172487,-0.03635781502062359,1.526408631157948
1483731,1.2718761624156756,0.4700007626900504,1.0213123864101494,0.0508688799113899
1483732,-1.5374157843336578,-1.5413124057748648,-0.9303414757175146,-2.7362617613321087
1483734,-0.2956894267815543,0.49531022614593706,-0.42834522057170243,0.378766602410625
1483735,0.2855188857121188,-0.1874392588762925,-0.12645732676359536,-1.4246708713351681
1483736,1.2183090166229376,1.0934480381236455,1.2409052543842818,1.3624597699083303
1483737,0.5841867258172542,1.037745299336709,0.12022845422821613,-0.11307998133822766
1483738,0.8132235253670569,1.2349879811875684,1.2847725656503173,1.198510908658713
1483739,0.3396193541132982,-0.4283241243820487,-1.0569755290794425,-1.3380298826646413
1483740,0.20042307688699484,-0.09324700346579191,-0.35358475530383465,-0.11307998133822766
1483741,1.1121514707005806,1.5067793686477158,1.0877315467720314,0.8706131861594777
1483742,0.4626860964369601,0.0763040437829492,0.43680619305927987,0.5427154636602426
1483743,0.08355186999924084,-0.35577473881507715,-0.14183366252218113,-0.44097770383746276
1483744,0.3101655467867743,0.114783503406901,-0.42584272129166184,0.21481774116100746
1483745,1.3671624848859136,1.0644776709189507,1.4735007285060664,0.21481774116100746
1483746,1.1815814136040828,1.4898840737071521,1.4849173666293143,-0.2770288425878452
1483747,0.1512932930417829,0.2121680614734311,-0.08099854925060583,0.378766602410625
1483748,0.05585860665146658,0.881668371487538,0.01786701927850341,0.8706131861594777
1483749,-0.4161561435079258,-0.25180734524803444,-0.8115854190773103,-0.7819395492113042
1483750,1.3318488455703672,1.2343728399474831,1.0018429801501196,0.5427154636602426
1483751,-0.08654855187105284,-0.763221880369621,-0.9515558683393671,0.07899632397378079
1483752,1.207954596918881,1.0860825599951465,,
1483753,0.5341425933672642,0.2181633446449532,,
1483754,-0.4496592833128143,-0.07762054163157268,-1.2997700518529083,-1.4246708713351681
1483755,-0.5205769403450033,0.29362535554858027,0.21161685338900482,-1.7525685938344033
1483756,0.7819019393269366,1.1397555563327408,0.22101198287164123,
1483757,1.49987488857206,1.8131449837683469,1.418935832667696,
1483758,0.9005615902250937,0.5608250840907509,1.151510061591917,-0.7688754263366979
1483759,-0.08861245638506601,-0.9616686252802292,-0.6463272569469228,
1483761,0.48561554410897867,0.5889990339066149,0.9625990992660926,0.21481774116100746
